Site ID,Latitude,Longitude,Region IHS,State
T4301,5.47611,6.98000,Enugu,Imo
T4375,5.71111,6.83806,Enugu,Imo
T4083,6.15389,6.80694,Asaba,Anambra
T4344,5.66611,7.10611,Enugu,Imo
T0947,6.57611,2.77806,Lagos,Ogun
T1865,10.44806,7.46000,Abuja,Kaduna
T4852,6.03694,6.88806,Asaba,Anambra
T1862,10.53306,7.40500,Abuja,Kaduna
T4826,6.11194,7.09389,Asaba,Anambra
T1863,10.56389,7.46306,Abuja,Kaduna
T1866,10.46306,7.40000,Abuja,Kaduna
T4305,5.55611,7.33000,Enugu,Imo
T4537,5.39389,7.90806,Enugu,Abia
T4202,5.48194,7.03806,Enugu,Imo
T1393,10.47889,7.43306,Abuja,Kaduna
T1469,9.22111,7.38806,Abuja,FCT
T1374,9.14000,7.36889,Abuja,FCT
T1468,9.28327,7.38471,Abuja,FCT
T1946,10.04389,8.99306,Abuja,Bauchi
T0213,6.69611,3.36306,Lagos,Ogun
T4371,5.71111,6.80889,Enugu,Imo
T1974,10.44111,7.55389,Abuja,Kaduna
T1971,11.17000,7.68306,Abuja,Kaduna
T1279,9.81500,8.89889,Abuja,Plateau
T1260,9.66611,8.88389,Abuja,Plateau
T1278,9.77500,8.91111,Abuja,Plateau
T4190,5.97500,7.09306,Asaba,Anambra
T4171,6.16389,6.82389,Asaba,Anambra
T6238,6.79611,3.24389,Lagos,Ogun
T4594,5.65694,7.79194,Enugu,Abia
T4270,5.51500,7.00306,Enugu,Imo
T4293,5.48306,7.01611,Enugu,Imo
T4430,5.47889,7.01194,Enugu,Imo
T4018,5.50889,7.01500,Enugu,Imo
T1395,10.52306,7.37194,Abuja,Kaduna
AN4845,6.11675,7.05194,Asaba,Anambra
T4217,5.51194,7.03500,Enugu,Imo
T1208,10.57694,7.43194,Abuja,Kaduna
T1558,9.91000,8.88194,Abuja,Plateau
T4193,6.14500,6.83889,Asaba,Anambra
T6251,7.16694,2.84500,Lagos,Ogun
T1204,10.43500,7.42889,Abuja,Kaduna
T4164,6.14969,6.81450,Asaba,Anambra
T6283,6.67306,3.37611,Lagos,Ogun
T6481,6.69194,3.17889,Lagos,Ogun
T1838,11.08611,7.71194,Abuja,Kaduna
T4169,6.13194,6.80306,Asaba,Anambra
T2860,5.47806,6.73500,Enugu,Rivers
T4372,5.40389,6.97000,Enugu,Imo
T6275,6.85194,3.19194,Lagos,Ogun
OG3008,7.22889,3.60000,Lagos,Ogun
T4392,5.32500,7.11389,Enugu,Imo
T4391,5.27500,7.02500,Enugu,Imo
T1824,10.52306,7.43194,Abuja,Kaduna
T4218,5.46889,7.07889,Enugu,Imo
T4239,5.52111,7.05194,Enugu,Imo
T4506,5.66000,7.42194,Enugu,Abia
T4862,6.00194,6.93806,Asaba,Anambra
T1787,10.55306,7.41611,Abuja,Kaduna
T4167,6.12194,6.80806,Asaba,Anambra
T1638,9.84694,8.88194,Abuja,Plateau
T4364,5.50694,7.07500,Enugu,Imo
T6260,6.83389,2.91306,Lagos,Ogun
T4207,5.50194,7.04111,Enugu,Imo
T4192,6.15289,6.77964,Asaba,Anambra
T6252,6.71389,2.83000,Lagos,Ogun
T1090,9.67694,8.78111,Abuja,Plateau
T1874,9.53111,7.52500,Abuja,Kaduna
T1845,9.49042,7.69336,Abuja,Kaduna
T6342,5.58611,7.49194,Enugu,Abia
T6504,6.65111,2.83111,Lagos,Ogun
T4879,6.11500,6.80194,Asaba,Anambra
T4878,6.11389,6.79694,Asaba,Anambra
T6249,6.69306,2.89889,Lagos,Ogun
T1224,10.51194,7.41000,Abuja,Kaduna
T0708,7.15306,3.34694,Lagos,Ogun
T4199,6.19194,6.80111,Asaba,Anambra
T0546,6.69209,3.27750,Lagos,Lagos
T4357,5.39611,7.01000,Enugu,Imo
T6471,7.07111,3.07111,Lagos,Ogun
T1506,11.20111,7.56306,Abuja,Kaduna
T4308,5.51000,7.36306,Enugu,Imo
T4340,5.74500,6.82694,Enugu,Imo
T6240,6.73500,3.33111,Lagos,Ogun
T1460,9.11000,7.25806,Abuja,FCT
T5760,11.11194,7.71389,Abuja,Kaduna
T4858,6.00889,7.28000,Asaba,Anambra
T5759,11.14000,7.67194,Abuja,Kaduna
T1617,10.41306,8.69000,Abuja,Kaduna
T4198,6.12000,6.79306,Asaba,Anambra
T4766,5.44111,7.02806,Enugu,Imo
T6197,6.66611,3.19389,Lagos,Ogun
T4851,6.08000,7.19389,Asaba,Anambra
T4395,5.75000,6.98500,Enugu,Imo
T4367,5.72694,7.11889,Enugu,Imo
T6206,6.52611,3.07111,Lagos,Ogun
T6205,6.68500,3.27889,Lagos,Lagos
T2197,5.22389,6.90389,Enugu,Imo
T4875,6.12194,6.80194,Asaba,Anambra
T1932,10.38389,8.57500,Abuja,Kaduna
T4874,6.12389,6.81111,Asaba,Anambra
T4870,6.13000,6.80611,Asaba,Anambra
T4877,6.12194,6.79500,Asaba,Anambra
T4873,6.12000,6.80111,Asaba,Anambra
T4359,5.37611,7.13194,Enugu,Imo
T5761,10.62111,7.46194,Abuja,Kaduna
T4196,6.15105,6.77688,Asaba,Anambra
T6487,6.66000,3.20611,Lagos,Ogun
T6257,6.77306,2.79611,Lagos,Ogun
T1291,10.50306,7.41111,Abuja,Kaduna
T0886,6.67694,3.34806,Lagos,Ogun
T4856,6.15389,6.78389,Asaba,Anambra
T6269,6.88392,3.10292,Lagos,Ogun
T6341,5.40389,7.87306,Enugu,Abia
T6253,6.67306,3.05806,Lagos,Ogun
T4747,5.51000,7.05306,Enugu,Imo
T4876,6.10806,6.79889,Asaba,Anambra
T4881,5.78889,7.04389,Enugu,Imo
T1223,10.46572,7.44097,Abuja,Kaduna
T4767,5.48611,7.00111,Enugu,Imo
T6417,6.73500,3.29194,Lagos,Ogun
T4369,5.47694,7.03111,Enugu,Imo
T6340,5.38889,7.91389,Enugu,Abia
T6415,6.70389,3.03806,Lagos,Ogun
T4366,5.50000,7.05694,Enugu,Imo
T6232,7.09694,3.00806,Lagos,Ogun
T4393,5.28500,7.14694,Enugu,Imo
T4892,5.88500,7.14194,Asaba,Imo
T5797,10.57806,7.41611,Abuja,Kaduna
T5795,10.49694,7.40111,Abuja,Kaduna
T1934,10.27500,8.54694,Abuja,Kaduna
T6421,7.13500,3.38889,Lagos,Ogun
T1869,10.03111,8.53000,Abuja,Kaduna
T4857,6.17500,6.93694,Asaba,Anambra
T6184,7.02306,3.04306,Lagos,Ogun
T4503,5.53111,7.51194,Enugu,Abia
T5802,10.87611,7.63889,Abuja,Kaduna
T6185,7.11000,3.13111,Lagos,Ogun
T6470,6.56500,3.08111,Lagos,Ogun
T4177,6.18694,6.99889,Asaba,Anambra
T4768,5.58694,7.25500,Enugu,Imo
T5970,5.51389,7.01000,Enugu,Imo
T1801,10.55000,7.44389,Abuja,Kaduna
T4596,5.44111,7.61389,Enugu,Abia
T6336,5.27306,7.47694,Enugu,Abia
T1788,10.44241,7.48003,Abuja,Kaduna
T5946,5.30889,7.29000,Enugu,Abia
AN4811,6.25389,7.05306,Asaba,Anambra
T1789,10.57889,7.45000,Abuja,Kaduna
T6208,6.80111,3.03389,Lagos,Ogun
T4049,6.07889,6.85500,Asaba,Anambra
T4689,6.73533,7.01250,Asaba,Enugu
T6259,7.15194,3.19806,Lagos,Ogun
T4869,6.21194,6.93889,Asaba,Anambra
T4500,5.52228,7.50028,Enugu,Abia
T5798,11.04389,7.68889,Abuja,Kaduna
T4197,6.14389,6.80694,Asaba,Anambra
T5796,11.06067,7.69541,Abuja,Kaduna
T4526,5.53306,7.50500,Enugu,Abia
T6489,6.86694,3.13694,Lagos,Ogun
T4546,5.50806,7.49611,Enugu,Abia
T4761,5.48500,7.03806,Enugu,Imo
T4866,6.21000,6.95694,Asaba,Anambra
T1013,10.53889,7.44194,Abuja,Kaduna
T6183,6.52611,2.77694,Lagos,Ogun
T4882,5.60158,7.28921,Enugu,Imo
T4884,5.52678,7.32969,Enugu,Imo
T4106,6.13111,6.78611,Asaba,Anambra
T4883,5.57306,7.27194,Enugu,Imo
T6196,7.20889,3.47806,Lagos,Ogun
T6445,7.04000,3.35306,Lagos,Ogun
T6522,6.68889,3.30000,Lagos,Lagos
T1735,9.86306,8.88611,Abuja,Plateau
T4019,6.16111,6.94806,Asaba,Anambra
T4309,6.21694,7.08806,Asaba,Anambra
T4893,5.97806,7.05194,Asaba,Anambra
T1061,9.91611,8.88889,Abuja,Plateau
T2852,5.19889,7.18111,Enugu,Imo
T4896,6.25389,6.98194,Asaba,Anambra
T4813,6.20694,6.99889,Asaba,Anambra
T5762,10.44889,7.49111,Abuja,Kaduna
T5764,10.30806,7.37806,Abuja,Kaduna
T5809,9.17194,7.32611,Abuja,FCT
T4194,6.14694,6.77889,Asaba,Anambra
T4356,5.75694,6.94694,Enugu,Imo
T5766,11.06194,7.71111,Abuja,Kaduna
T6264,6.88000,3.36194,Lagos,Ogun
T4267,5.48889,7.05000,Enugu,Imo
T5767,10.43111,7.52694,Abuja,Kaduna
T4394,5.59806,7.09306,Enugu,Imo
T6216,7.16806,3.41000,Lagos,Ogun
T1737,9.93000,8.89194,Abuja,Plateau
T1718,9.92000,7.28306,Abuja,Niger
T5924,9.20889,7.20889,Abuja,Niger
T5829,9.09194,7.21000,Abuja,FCT
T4825,6.12500,7.07389,Asaba,Anambra
T1629,10.85194,8.20389,Abuja,Kaduna
T4398,5.82194,6.98000,Enugu,Imo
T4859,5.96306,6.87194,Asaba,Anambra
T5815,9.13000,7.27500,Abuja,FCT
AN0123,5.97694,6.99694,Asaba,Anambra
T6298,6.54111,3.13694,Lagos,Ogun
T5828,9.24364,7.21289,Abuja,Niger
T5830,9.05306,7.19306,Abuja,FCT
OG3009,7.11111,3.39306,Lagos,Ogun
T4805,5.85194,7.09889,Enugu,Imo
T6337,5.37500,7.40889,Enugu,Abia
T4515,5.53000,7.49500,Enugu,Abia
AN4872,6.12564,6.80467,Asaba,Anambra
KD5907,10.50889,7.41611,Abuja,Kaduna
KD5909,10.49500,7.44194,Abuja,Kaduna
IM4349,5.59500,6.92611,Enugu,Imo
KD5914,11.16611,7.65389,Abuja,Kaduna
T5799,10.78500,7.52889,Abuja,Kaduna
KD5916,10.51194,7.43806,Abuja,Kaduna
KD1354,11.05233,7.69081,Abuja,Kaduna
OG2543,6.89389,3.00111,Lagos,Ogun
IM0069,5.37611,7.00000,Enugu,Imo
AN4063,6.14889,7.10194,Asaba,Anambra
T5869,9.91000,8.89389,Abuja,Plateau
T1580,11.11000,7.73194,Abuja,Kaduna
FC0004,9.14758,7.31784,Abuja,FCT
KD5918,10.58500,7.47306,Abuja,Kaduna
OG2548,6.77389,2.81611,Lagos,Ogun
IM4285,5.48000,7.12194,Enugu,Imo
PL5906,9.92389,8.89500,Abuja,Plateau
T6343,5.72306,7.61194,Enugu,Abia
KD0017,10.57000,7.46111,Abuja,Kaduna
KD0018,10.52694,7.46889,Abuja,Kaduna
LG2540,6.65000,3.29306,Lagos,Lagos
PL5883,9.86111,8.83694,Abuja,Plateau
PL5868,9.91806,8.89111,Abuja,Plateau
T5763,10.44500,7.43389,Abuja,Kaduna
OG2098,6.66306,3.35806,Lagos,Ogun
T4595,5.71053,7.81100,Enugu,Abia
AN0048,6.12611,6.80611,Asaba,Anambra
OG1019,6.69389,3.34611,Lagos,Ogun
AN0061,6.14694,6.79111,Asaba,Anambra
OG2024,7.11611,3.33500,Lagos,Ogun
OG2097,7.23389,3.01000,Lagos,Ogun
AN0022,6.14731,6.77723,Asaba,Anambra
OG2013,7.13611,3.36611,Lagos,Ogun
IM4887,5.35500,6.90806,Enugu,Imo
OG2056,6.55694,3.14806,Lagos,Ogun
AN4168,6.03806,6.94500,Asaba,Anambra
OG2029,6.95889,3.22389,Lagos,Ogun
OG2542,6.73389,2.79000,Lagos,Ogun
OG2558,6.64694,3.21306,Lagos,Ogun
IM4899,5.90389,7.16306,Asaba,Anambra
IM4338,5.43194,7.27694,Enugu,Imo
T5758,11.17111,7.62611,Abuja,Kaduna
AN0015,6.13389,6.77389,Asaba,Anambra
OG1089,7.13111,3.50500,Lagos,Ogun
IM5978,5.53694,7.28694,Enugu,Imo
OG2549,6.70000,3.21500,Lagos,Ogun
AN0082,5.85611,6.85694,Asaba,Anambra
T1945,10.05389,9.06889,Abuja,Bauchi
OG0371,7.12306,3.19889,Lagos,Ogun
KD0010,10.58694,7.46111,Abuja,Kaduna
AN0017,6.13806,6.78694,Asaba,Anambra
AN4849,6.08831,7.02206,Asaba,Anambra
KD0020,10.58000,7.40500,Abuja,Kaduna
KD0019,10.41694,7.39611,Abuja,Kaduna
LG2070,6.71770,3.31949,Lagos,Ogun
LG1036,6.65694,2.98889,Lagos,Ogun
OG2020,7.20111,3.35611,Lagos,Ogun
KD0004,9.67889,8.32111,Abuja,Kaduna
OG2028,7.19389,3.40500,Lagos,Ogun
PL0017,9.80694,8.86611,Abuja,Plateau
PL0015,9.97194,8.85000,Abuja,Plateau
T1361,9.90806,8.88611,Abuja,Plateau
IM0037,5.47694,7.06194,Enugu,Imo
FC0018,9.14500,7.34111,Abuja,FCT
IM0061,5.49389,7.03889,Enugu,Imo
IM0049,5.54194,7.04389,Enugu,Imo
KD0028,11.12306,7.71694,Abuja,Kaduna
AB0052,5.57306,7.45694,Enugu,Abia
AN0046,6.18889,6.80806,Asaba,Anambra
PL0020,9.85611,8.85306,Abuja,Plateau
PL0021,9.87694,8.90306,Abuja,Plateau
IM0038,5.48694,7.06389,Enugu,Imo
IM0015,5.54500,7.00500,Enugu,Imo
IM0059,5.41000,7.01306,Enugu,Imo
FC0007,9.17000,7.38111,Abuja,FCT
OG2589,6.72111,3.16500,Lagos,Ogun
KD0029,11.13611,7.72611,Abuja,Kaduna
AB0051,5.79389,7.68306,Enugu,Abia
IM0073,5.73806,6.86111,Enugu,Imo
PL5905,9.90194,8.88306,Abuja,Plateau
AB0041,5.54306,7.46611,Enugu,Abia
IM0042,5.53194,7.04194,Enugu,Imo
IM0030,5.49500,7.01500,Enugu,Imo
AB0039,5.50769,7.51478,Enugu,Abia
AN0117,6.14806,6.77389,Asaba,Anambra
FC0009,9.22028,7.41191,Abuja,FCT
T1220,10.56694,7.45111,Abuja,Kaduna
IM0093,5.77806,7.04889,Enugu,Imo
IM0023,5.48194,7.04111,Enugu,Imo
IM0046,5.49094,7.03461,Enugu,Imo
KD0022,11.12889,7.73694,Abuja,Kaduna
AN0001,6.20694,7.07000,Asaba,Anambra
KD0021,10.54477,7.47231,Abuja,Kaduna
OG2018,6.61000,3.05194,Lagos,Ogun
IM0010,5.48000,7.03611,Enugu,Imo
OG2009,6.68611,3.15306,Lagos,Ogun
PL0022,9.71500,8.84889,Abuja,Plateau
